	1	2048.000	1048.000
	2	2049.633	1047.883
	3	2051.267	1047.767
	4	2052.900	1047.650
	5	2054.533	1047.533
	6	2056.167	1047.417
	7	2057.800	1047.300
	8	2059.433	1047.183
	9	2061.067	1047.067
	10	2062.700	1046.950
	11	2064.333	1046.833
	12	2065.967	1046.717
	13	2067.600	1046.600
	14	2069.233	1046.483
	15	2070.867	1046.367
	16	2072.500	1046.250
	17	2074.133	1046.133
	18	2075.767	1046.017
	19	2077.400	1045.900
	20	2079.033	1045.783
	21	2080.667	1045.667
	22	2082.300	1045.550
	23	2083.933	1045.433
	24	2085.567	1045.317
	25	2087.200	1045.200
	26	2088.833	1045.083
	27	2090.467	1044.967
	28	2092.100	1044.850
	29	2093.733	1044.733
	30	2095.367	1044.617
	31	2097.000	1044.500
	32	2098.633	1044.383
	33	2100.267	1044.267
	34	2101.900	1044.150
	35	2103.533	1044.033
	36	2105.167	1043.917
	37	2106.800	1043.800
	38	2108.433	1043.683
	39	2110.067	1043.567
	40	2111.700	1043.450
	41	2113.333	1043.333
	42	2114.967	1043.217
	43	2116.600	1043.100
	44	2118.233	1042.983
	45	2119.867	1042.867
	46	2121.500	1042.750
	47	2123.133	1042.633
	48	2124.767	1042.517
	49	2126.400	1042.400
	50	2128.033	1042.283
	51	2129.667	1042.167
	52	2131.300	1042.050
	53	2132.933	1041.933
	54	2134.567	1041.817
	55	2136.200	1041.700
	56	2137.833	1041.583
	57	2139.467	1041.467
	58	2141.100	1041.350
	59	2142.733	1041.233
	60	2144.367	1041.117
	61	2146.000	1041.000
	62	2147.633	1040.883
	63	2149.267	1040.767
	64	2150.900	1040.650
	65	2152.533	1040.533
	66	2154.167	1040.417
	67	2155.800	1040.300
	68	2157.433	1040.183
	69	2159.067	1040.067
	70	2160.700	1039.950
	71	2162.333	1039.833
	72	2163.967	1039.717
	73	2165.600	1039.600
	74	2167.233	1039.483
	75	2168.867	1039.367
	76	2170.500	1039.250
	77	2172.133	1039.133
	78	2173.767	1039.017
	79	2175.400	1038.900
	80	2177.033	1038.783
	81	2178.667	1038.667
	82	2180.300	1038.550
	83	2181.933	1038.433
	84	2183.567	1038.317
	85	2185.200	1038.200
	86	2186.833	1038.083
	87	2188.467	1037.967
	88	2190.100	1037.850
	89	2191.733	1037.733
	90	2193.367	1037.617
	91	2195.000	1037.500
	92	2196.633	1037.383
	93	2198.267	1037.267
	94	2199.900	1037.150
	95	2201.533	1037.033
	96	2203.167	1036.917
	97	2204.800	1036.800
	98	2206.433	1036.683
	99	2208.067	1036.567
	100	2209.700	1036.450
	101	2211.333	1036.333
	102	2212.967	1036.217
	103	2214.600	1036.100
	104	2216.233	1035.983
	105	2217.867	1035.867
	106	2219.500	1035.750
	107	2221.133	1035.633
	108	2222.767	1035.517
	109	2224.400	1035.400
	110	2226.033	1035.283
	111	2227.667	1035.167
	112	2229.300	1035.050
	113	2230.933	1034.933
	114	2232.567	1034.817
	115	2234.200	1034.700
	116	2235.833	1034.583
	117	2237.467	1034.467
	118	2239.100	1034.350
	119	2240.733	1034.233
	120	2242.367	1034.117
	121	2244.000	1034.000
	122	2245.633	1033.883
	123	2247.267	1033.767
	124	2248.900	1033.650
	125	2250.533	1033.533
	126	2252.167	1033.417
	127	2253.800	1033.300
	128	2255.433	1033.183
	129	2257.067	1033.067
	130	2258.700	1032.950
	131	2260.333	1032.833
	132	2261.967	1032.717
	133	2263.600	1032.600
	134	2265.233	1032.483
	135	2266.867	1032.367
	136	2268.500	1032.250
	137	2270.133	1032.133
	138	2271.767	1032.017
	139	2273.400	1031.900
	140	2275.033	1031.783
	141	2276.667	1031.667
	142	2278.300	1031.550
	143	2279.933	1031.433
	144	2281.567	1031.317
	145	2283.200	1031.200
	146	2284.833	1031.083
	147	2286.467	1030.967
	148	2288.100	1030.850
	149	2289.733	1030.733
	150	2291.367	1030.617
	151	2293.000	1030.500
	152	2294.633	1030.383
	153	2296.267	1030.267
	154	2297.900	1030.150
	155	2299.533	1030.033
	156	2301.167	1029.917
	157	2302.800	1029.800
	158	2304.433	1029.683
	159	2306.067	1029.567
	160	2307.700	1029.450
	161	2309.333	1029.333
	162	2310.967	1029.217
	163	2312.600	1029.100
	164	2314.233	1028.983
	165	2315.867	1028.867
	166	2317.500	1028.750
	167	2319.133	1028.633
	168	2320.767	1028.517
	169	2322.400	1028.400
	170	2324.033	1028.283
	171	2325.667	1028.167
	172	2327.300	1028.050
