	1	1288.000	684.000
	2	1280.000	682.000
	3	1279.690	681.586
	4	1279.379	681.172
	5	1279.069	680.759
	6	1278.759	680.345
	7	1278.448	679.931
	8	1278.138	679.517
	9	1277.828	679.103
	10	1277.517	678.690
	11	1277.207	678.276
	12	1276.897	677.862
	13	1276.586	677.448
	14	1276.276	677.034
	15	1275.966	676.621
	16	1275.655	676.207
	17	1275.345	675.793
	18	1275.034	675.379
	19	1274.724	674.966
	20	1274.414	674.552
	21	1274.103	674.138
	22	1273.793	673.724
	23	1273.483	673.310
	24	1273.172	672.897
	25	1272.862	672.483
	26	1272.552	672.069
	27	1272.241	671.655
	28	1271.931	671.241
	29	1271.621	670.828
	30	1271.310	670.414
	31	1271.000	670.000
	32	1270.690	669.586
	33	1270.379	669.172
	34	1270.069	668.759
	35	1269.759	668.345
	36	1269.448	667.931
	37	1269.138	667.517
	38	1268.828	667.103
	39	1268.517	666.690
	40	1268.207	666.276
	41	1267.897	665.862
	42	1267.586	665.448
	43	1267.276	665.034
	44	1266.966	664.621
	45	1266.655	664.207
	46	1266.345	663.793
	47	1266.034	663.379
	48	1265.724	662.966
	49	1265.414	662.552
	50	1265.103	662.138
	51	1264.793	661.724
	52	1264.483	661.310
	53	1264.172	660.897
	54	1263.862	660.483
	55	1263.552	660.069
	56	1263.241	659.655
	57	1262.931	659.241
	58	1262.621	658.828
	59	1262.310	658.414
	60	1262.000	658.000
	61	1262.300	658.467
	62	1262.600	658.933
	63	1262.900	659.400
	64	1263.200	659.867
	65	1263.500	660.333
	66	1263.800	660.800
	67	1264.100	661.267
	68	1264.400	661.733
	69	1264.700	662.200
	70	1265.000	662.667
	71	1265.300	663.133
	72	1265.600	663.600
	73	1265.900	664.067
	74	1266.200	664.533
	75	1266.500	665.000
	76	1266.800	665.467
	77	1267.100	665.933
	78	1267.400	666.400
	79	1267.700	666.867
	80	1268.000	667.333
	81	1268.300	667.800
	82	1268.600	668.267
	83	1268.900	668.733
	84	1269.200	669.200
	85	1269.500	669.667
	86	1269.800	670.133
	87	1270.100	670.600
	88	1270.400	671.067
	89	1270.700	671.533
	90	1271.000	672.000
	91	1271.300	672.467
	92	1271.600	672.933
	93	1271.900	673.400
	94	1272.200	673.867
	95	1272.500	674.333
	96	1272.800	674.800
	97	1273.100	675.267
	98	1273.400	675.733
	99	1273.700	676.200
	100	1274.000	676.667
	101	1274.300	677.133
	102	1274.600	677.600
	103	1274.900	678.067
	104	1275.200	678.533
	105	1275.500	679.000
	106	1275.800	679.467
	107	1276.100	679.933
	108	1276.400	680.400
	109	1276.700	680.867
	110	1277.000	681.333
	111	1277.300	681.800
	112	1277.600	682.267
	113	1277.900	682.733
	114	1278.200	683.200
	115	1278.500	683.667
	116	1278.800	684.133
	117	1279.100	684.600
	118	1279.400	685.067
	119	1279.700	685.533
	120	1280.000	686.000
	121	1280.033	685.700
	122	1280.067	685.400
	123	1280.100	685.100
	124	1280.133	684.800
	125	1280.167	684.500
	126	1280.200	684.200
	127	1280.233	683.900
	128	1280.267	683.600
	129	1280.300	683.300
	130	1280.333	683.000
	131	1280.367	682.700
	132	1280.400	682.400
	133	1280.433	682.100
	134	1280.467	681.800
	135	1280.500	681.500
	136	1280.533	681.200
	137	1280.567	680.900
	138	1280.600	680.600
	139	1280.633	680.300
	140	1280.667	680.000
	141	1280.700	679.700
	142	1280.733	679.400
	143	1280.767	679.100
	144	1280.800	678.800
	145	1280.833	678.500
	146	1280.867	678.200
	147	1280.900	677.900
	148	1280.933	677.600
	149	1280.967	677.300
	150	1281.000	677.000
	151	1281.033	676.700
	152	1281.067	676.400
	153	1281.100	676.100
	154	1281.133	675.800
	155	1281.167	675.500
	156	1281.200	675.200
	157	1281.233	674.900
	158	1281.267	674.600
	159	1281.300	674.300
	160	1281.333	674.000
	161	1281.367	673.700
	162	1281.400	673.400
	163	1281.433	673.100
	164	1281.467	672.800
	165	1281.500	672.500
	166	1281.533	672.200
	167	1281.567	671.900
	168	1281.600	671.600
	169	1281.633	671.300
	170	1281.667	671.000
	171	1281.700	670.700
	172	1281.733	670.400
	173	1281.767	670.100
	174	1281.800	669.800
	175	1281.833	669.500
	176	1281.867	669.200
	177	1281.900	668.900
	178	1281.933	668.600
	179	1281.967	668.300
	180	1282.000	668.000
	181	1282.233	668.000
	182	1282.467	668.000
	183	1282.700	668.000
	184	1282.933	668.000
	185	1283.167	668.000
	186	1283.400	668.000
	187	1283.633	668.000
	188	1283.867	668.000
	189	1284.100	668.000
	190	1284.333	668.000
	191	1284.567	668.000
	192	1284.800	668.000
	193	1285.033	668.000
	194	1285.267	668.000
	195	1285.500	668.000
	196	1285.733	668.000
	197	1285.967	668.000
	198	1286.200	668.000
	199	1286.433	668.000
	200	1286.667	668.000
	201	1286.900	668.000
	202	1287.133	668.000
	203	1287.367	668.000
	204	1287.600	668.000
	205	1287.833	668.000
	206	1288.067	668.000
	207	1288.300	668.000
	208	1288.533	668.000
	209	1288.767	668.000
	210	1289.000	668.000
	211	1289.233	668.000
	212	1289.467	668.000
	213	1289.700	668.000
	214	1289.933	668.000
	215	1290.167	668.000
	216	1290.400	668.000
	217	1290.633	668.000
	218	1290.867	668.000
	219	1291.100	668.000
	220	1291.333	668.000
	221	1291.567	668.000
	222	1291.800	668.000
	223	1292.033	668.000
	224	1292.267	668.000
	225	1292.500	668.000
	226	1292.733	668.000
	227	1292.967	668.000
	228	1293.200	668.000
	229	1293.433	668.000
	230	1293.667	668.000
	231	1293.900	668.000
	232	1294.133	668.000
	233	1294.367	668.000
